EVTDESC_MNM_9642;Returning from [relic_hunter.GetHerHis] travels, [relic_hunter.GetTitledFirstName] has brought with [relic_hunter.GetHerHim] a strange crystal that shines with divine energy. You feel calmer and more tranquil just by looking at it... surely this must be a powerful healing crystal!;;;;;;;;;;;;;x
EVTNAME_MNM_9643;Sitting Bull's Rifle;;;;;;;;;;;;;x
EVTDESC_MNM_9643;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] what can only be a pre-Event rifle.\n[relic_hunter.GetSheHeCap] has proof that it once belonged to Sitting Bull himself, and that it was used during the Lakota nation's first war against the Americanists! Not only is it a precision-crafted firearm, it should also make men far more eager to follow me in battle.\nSmiling as [relic_hunter.GetSheHe] sees the realization of the rifle's firepower creep onto your face, [relic_hunter.GetFirstName] waits patiently for you to speak.;;;;;;;;;;;;;x
EVTNAME_MNM_9644;The Skull of Geronimo;;;;;;;;;;;;;x
EVTDESC_MNM_9644;Having returned from [relic_hunter.GetHerHis] artifact hunt, [relic_hunter.GetTitledFirstName] slowly and carefully carries a metal box towards. Bowing, [relic_hunter.GetTitledFirstName] carefully opens it before you.\n\n'This is the skull of Geronimo, taken by Americans in the days before the Event', your [relic_hunter.GetJobTitle] states proudly. 'I was presented with undeniable proof of that fact when I found it.' Although it would normally be considered incredibly disrespectful to carry a person's skull like this, the facts behind its disappearance mean that this skull has a special significance to its rightful owners.\n\n[relic_hunter.GetFirstName] stares at you, waiting for you to speak...;;;;;;;;;;;;;x
EVTDESC_MNM_9645;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] an ornate eagle feather headdress. My [relic_hunter.GetJobTitle] ensures me that this was crafted by an ancient warrior in the days before the Event. This will surely improve my standing in the Native world.;;;;;;;;;;;;;x
EVTDESC_MNM_9646;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a small box, within which lies a medicine cord. My [relic_hunter.GetJobTitle] ensures me that this was crafted by an ancient medicine man in the days before the Event. This will surely improve my standing in the Native world.;;;;;;;;;;;;;x
EVTNAME_MNM_9647;Montezuma's Headdress;;;;;;;;;;;;;x
EVTDESC_MNM_9647;[relic_hunter.GetTitledFirstName] has returned and brought with [relic_hunter.GetHerHim] an incredibly ancient and ornate headdress.\n[relic_hunter.GetSheHeCap] has proof that it once belonged to Montezuma himself, and that it was on the Emperor's head when he was first captured by the dreaded conquistadors! Not only is it a finely-crafted piece of headgear, it should also make men far more eager to follow me in battle.\nSmiling as [relic_hunter.GetSheHe] sees the realization of the rifle's firepower creep onto your face, [relic_hunter.GetFirstName] waits patiently for you to speak.;;;;;;;;;;;;;x
EVTDESC_MNM_9648;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] a bizarre-looking skull made of crystal. My [relic_hunter.GetJobTitle] ensures me that this skull is made entirely of a single piece of crystal, and that it once belonged to a god. This will surely improve my standing in Mesoamerica.;;;;;;;;;;;;;x
EVTDESC_MNM_9649;[relic_hunter.GetTitledFirstName] has returned, carrying with [relic_hunter.GetHerHim] an ancient codex. My [relic_hunter.GetJobTitle] ensures me that this was created by the ancestors of the Nahua people long before the colonizers arrived in Mexico. This will surely improve my standing in Mesoamerica.;;;;;;;;;;;;;x
EVTDESC_MNM_9621[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has finally returned from [relic_hunter.GetHerHis] travels, and has brought with [relic_hunter.GetHerHim] a codex full of small pictures. [relic_hunter.GetSheHeCap] informs me that this codex was called a "stamp collection" by its previous owner, and that each picture depicts an Americanist icon.;;;;;;;;;;;;;x

EVTOPTA_canada_15;I will go to Ottawa, the Old Capital of Canada.;;;;;;;;;;;;;x
EVTOPTB_canada_15;I am longing to go on pilgrimage to Canterbury.;;;;;;;;;;;;;x
EVTOPTC_canada_15;I will visit La Vielle Capitale in Cap Diamant.;;;;;;;;;;;;;x
EVTOPTD_canada_15;I will cross the strait and go to the Motor City.;;;;;;;;;;;;;x
EVTOPTE_canada_15;I will sail down the Mississippi to New Orleans.;;;;;;;;;;;;;x
EVTOPTF_canada_15;Perhaps visiting Washington would be a good idea.;;;;;;;;;;;;;x
EVTDESC_canada_16;My things are packed, everything is in order. At the end of my journey the Old Capital awaits.;;;;;;;;;x
EVTDESC_canada_17;My things are packed, everything is in order. From this end of Canada to Canterbury I will go.;;;;;;;;;x
EVTDESC_canada_18;My things are packed, everything is in order. I am ready to journey down the St. Lawrence River to La Vielle Capitale.;;;;;;;;;x
EVTDESC_canada_19;My things are packed, everything is in order. Soon I will go on an adventure-filled journey to Detroit.;;;;;;;;;x
EVTDESC_canada_20;My things are packed, everything is in order. I am ready to make my way to the Shrine of Our Lady of Prompt Succor.;;;;;;;;;x
EVTNAME_canada_21;Ottawa;;;;;;;;;;;;;x
EVTDESC_canada_21;You have finally arrived in Ottawa! Situated on the border between Francophone and Anglophone Canada, the city prides itself on its ancient heritage, having once been the capital of a united Canada. As you walk down the street, hearing both Quebecois and Ontarian words in the air, you begin to imagine what it must have been like to live in that ancient Empire. You plan to visit the Shrine to the Unknown Solider, a site revered by all Canadians.;;;;;;;;;;;;;x
EVTOPTA_canada_21;O Canada, we stand on guard for thee.;;;;;;;;;;;;;x
EVTNAME_canada_22;Canterbury;Cantorbéry;Canterbury;;Canterbury;;;;;;;;;x
EVTDESC_canada_22;You have finally arrived at Canterbury! It is beautifully situated between the St. John and St. Croix rivers in New Brunswick. The town itself and the surrounding woods are full of pilgrims from all over Canada. You had quite an eventful journey, meeting many strange pilgrims and hearing many strange stories, but you have finally checked into an inn near your destination. You are eager to finally see the Cathedral, one of the few great post-Event works of architecture.;;;;;;;;;;;;;x
EVTOPTA_canada_22;I am full of devout homage.;;;;;;;;;;;;;x
EVTNAME_canada_23;Quebec City;;;;;;;;;;;;;x
EVTDESC_canada_23;You have finally arrived in Quebec City! As Cap-Diamant comes into view, you marvel at the ancient fortifications that surround it. Quebec was the first ever capital of Canada, and it was renewed and restored by the great Queen Veronique. You have not sorted out your accommodations yet, but you will try to get a room in the ancient Château Frontenac. Besides the Notre Dame Cathedral, the old Citadelle is a popular site for pilgrims.;;;;;;;;;;;;;x
EVTOPTA_canada_23;I shall put God's gifts to good use.;;;;;;;;;;;;;x
EVTNAME_canada_24;Detroit;;;;;;;;;;;;;x
EVTDESC_canada_24;You have finally arrived in Detroit! Although the city has a horrible reputation, you have found that it is not quite as bad as many say. The great factories that surround the city are hotbeds for paganism, yes, but the Church of Ste. Anne de Détroit is quite beautiful. The city's culture is unlike anything that can be found across the strait in Canada - people of all colors and creeds walk the streets as equals, and the you can almost always hear strange music from somewhere in the distance.;;;;;;;;;;;;;x
EVTOPTA_canada_24;It has truly risen from the ashes.;;;;;;;;;;;;;x
EVTNAME_canada_25;New Orleans;;;;;;;;;;;;;x
EVTDESC_canada_25;You have finally arrived in New Orleans! Although the journey down the Mississippi River was long and grueling, it has been well worth it. The ancient French Quarter lives up to its reputation, and the Mardi Gras celebrations are unlike anything you have ever seen. You must visit Our Lady of Prompt Succor, as her intercession prevented New Orleans from falling into the hands of Perfidious Albion.;;;;;;;;;;;;;x
EVTOPTA_canada_25;It is truly a unique city.;;;;;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_OTTAWA;[Root.GetTitledName] made a pious pilgrimage to Ottawa.;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_NEW_CANTERBURY;[Root.GetTitledName] made a pious pilgrimage to Canterbury.;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_QUEBEC;[Root.GetTitledName] made a pious pilgrimage to Quebec City.;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_DETROIT;[Root.GetTitledName] made a pious pilgrimage to Detroit.;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_NEW_ORLEANS;[Root.GetTitledName] made a pious pilgrimage to New Orleans.;;;;;;;x

EVTOPTA_fallingstar_1;I will go to Panama and see the golden altar at the Church of St. Joseph.;;;;;;;x
EVTOPTB_fallingstar_1;I will go to San Salvador and see the Iglesia Cristiana Josue.;;;;;;;x
EVTOPTC_fallingstar_1;I will go to Belize and see St. John's Cathedral.;;;;;;;x
EVTDESC_fallingstar_2;My things are packed, everything is in order. I am ready to journey to Panama and see the golden altar.;;;;;;;x
EVTDESC_fallingstar_3;My things are packed, everything is in order. Soon I will make my way to the churches of San Salvador.;;;;;;;x
EVTDESC_fallingstar_4;My things are packed, everything is in order. Soon I will journey to Belize and see the grand cathedral.;;;;;;;x
EVTNAME_fallingstar_5;Panama City;;;;;;;;;;;;;x
EVTDESC_fallingstar_5;You have finally arrived at Panama! Situated at the narrowest point between the Atlantic and Pacific oceans, Panama has long been a center of trade, and you can hear conversations in unknown tongues in almost any part of the city. Although not many truly Christian churches remain in the city, the golden altar at the Church of St. Joseph is still a sight to behold. Saved from a siege by the Brethren long before the Event, the golden altar still stands at St. Joseph's Church, a testament to the endurance of Christianity in uncertain times.;;;;;;;;;;;;;x
EVTOPTA_fallingstar_5;Panama! There is nothing like it!;;;;;;;x
EVTNAME_fallingstar_6;San Salvador;;;;;;;;;;;;;x
EVTDESC_fallingstar_6;You have finally arrived at San Salvador! San Salvador has always been a place where diverse faiths coexist, and this has only become more true since deluge. It contains not only the largest remaining Christian church in central America, but also prominent shrines to the Cult of Saints and the old Mesoamerican gods. As you see practicioners of all these faiths intermingle peacefully, you marvel at the sight. Still, you have come here on a holy pilgrimage, so you would be remiss to dwell on this too long. Iglesia Cristiana Josue awaits!;;;;;;;;;;;;;x
EVTOPTA_fallingstar_6;Truly, a capital of culture.;;;;;;;;;;;;;x
EVTNAME_fallingstar_7;Belize;;;;;;;;;;;;;x
EVTDESC_fallingstar_7;You have finally arrived at Belize! Like the Miskito Coast, Belize was once a possession of the ancient Crown, and as such holds a special significance to the Falling Star faith. The ancient Cathedral of St. John is one of the most important sites outside of the Miskito coast itself, as it was the cathedral in which many of the old Kings of Miskito were coronated. As you walk down the street, you can hear a tongue that is at once alien and distinctly familiar... truly, Belize is an incredibly holy place.;;;;;;;;;;;;;x
EVTOPTA_fallingstar_7;Truly, the land of the free.;;;;;;;;;;;;;x
EVTDESC_fallingstar_8;San Salvador, what a fascinating place! A holy place for many religions, the city and surrounding area are full of monuments giving tribute to both Jesus and the Mesoamerican gods. Somehow when you look closer, they don't seem all that different. It really makes you think, doesn't it?;;;;;;;x
EVTOPTA_fallingstar_8;The Mesoamerican religions are most fascinating.;;;;;;;;;;;;;x
EVTOPTB_fallingstar_8;The Cult of Saints reveres Jesus too, does it not?;;;;;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_PANAMA;[Root.GetTitledName] made a pious pilgrimage to Panama.;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_SAN_SALVADOR;[Root.GetTitledName] made a pious pilgrimage to San Salvador.;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_BELIZE;;[Root.GetTitledName] made a pious pilgrimage to Belize.;;;;;;;x

EVTDESC_MNM_40190;[Root.GetMOGreeting], [Root.GetSocietyRank] [Root.GetFirstName]\n\nThe Order and [Root.Religion.GetHighGodName] cares much for the souls of our members. As such we would like to advise you to follow the Oregon Trail, since you have not yet done so.\n\n[Root.GetMOFarewell],\nSigned, [From.GetSocietyRank] [From.GetFirstName];[Root.GetMOGreeting], [Root.GetSocietyRank] [Root.GetFirstName]\n\nL'Ordre et [Root.Get_le_HighGod][Root.Religion.GetHighGodName] s'intéressent beaucoup aux âmes de nos membres. À ce titre, nous vous conseillons de partir en pèlerinage, puisque vous ne l'avez pas encore fait.\n\n[Root.GetMOFarewell],\nSigné, [From.GetSocietyRank] [From.GetFirstName];[Root.GetMOGreeting], [Root.GetSocietyRank] [Root.GetFirstName],\n\ndem Orden wie auch [Root.Religion.GetHighGodNameCap] liegt das seelische Wohlergehen unserer Mitglieder sehr am Herzen. Wir möchten Euch daher empfehlen, auf eine Pilgerreise zu gehen, da Ihr das bisher unterlassen habt.\n\n[Root.GetMOFarewell]\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;[Root.GetMOGreeting], [Root.GetSocietyRank] [Root.GetFirstName]:\n\n A [Root.Religion.GetHighGodNameCap] y a la orden les preocupan mucho las almas de los miembros. Por ello, te aconsejamos que hagas tu primera peregrinación.\n\n[Root.GetMOFarewell],\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
