#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#MODIFIER_COMBAT_RATING;Combat Rating;Classement de combat;Kampfkraft;;Clasificación de combate;;;;;;;;;x
CR_DIFF_LOWER_THAN;Combat Rating Difference between §Y$FIRST$§! and §Y$SECOND$§! lower than §Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$§! et §Y$SECOND$§! est inférieure à §Y$VAL$§ !;Kampfkraftunterschied zwischen §Y$FIRST$§! und §Y$SECOND$§! niedriger als §Y$VAL$§!;;Clasificación de combate entre §Y$FIRST$§!y §Y$SECOND$§! §Y$VAL$§! menor que §Y$VAL$§!;;;;;;;;;x
EVTDESC_WoL_6140;Working in your observatory, lately you are often frustrated by broken equipment, weeks on end of cloudy weather and frequent interruptions by curious intruders and even animals. It's very hard to maintain concentration and get anything done.;Ces derniers temps, dans votre observatoire, les frustrations s'accumulent : appareils brisés, nuages, visites inopinées d'intrus curieux, et même d'animaux... Vous avez de la difficulté à garder votre concentration et à avancer dans vos recherches.;Defekte Ausrüstungsteile, wochenlang bedeckter Himmel und häufige Störungen durch neugierige Eindringlinge und sogar Tiere führen dazu, dass bei der Arbeit in Eurem Observatorium in letzter Zeit häufig Frust aufkommt. Es ist schwierig, sich zu konzentrieren und Aufgaben zu erledigen.;;Últimamente cuando trabajas en el observatorio, te sientes frustrado por el equipo roto,semanas enteras de cielos nublados, e interrupciones frecuentes de intrusos curiosos e incluso animales. Es muy difícil mantener la concentración y sacar algo en claro.;;;;;;;;;x
EVTOPTA_WoL_6140;I must persist, the truth is out there.;Je dois continuer, la vérité est ailleurs.;Ich darf nicht aufgeben. Die Wahrheit ist irgendwo da draußen.;;Debo persistir, la verdad está ahí fuera.;;;;;;;;;x
EVTOPTB_WoL_6140;It's no use!;Cela ne sert à rien !;Das bringt nichts!;;¡Es inútil!;;;;;;;;;x
EVTDESC_WoL_6152;Dear [Root.GetTitledName],\nI have been told that you are pursuing studies in fields that deny the truths of [Root.Religion.GetRandomGodName]. I am certain that such rumors are only slander and that you would never do such a thing. If it were true, however, I would be most disappointed.\n\nIn the name of [Root.Religion.GetRandomGodName],\n[From.GetTitledName];Cher [Root.GetTitledName],\nOn m'informe que vous menez des études dans des domaines qui contredisent les vérités qui se rapportent à [Root.Religion.GetRandomGodName]. De toute évidence, ces rumeurs ne sont que calomnies, vous ne feriez jamais une chose pareille. Si cela était vrai cependant, ma déception serait grande.\n\nGloire à [Root.Religion.GetRandomGodName],\n[From.GetTitledName];Hallo [Root.GetTitledName],\nmir wurde mitgeteilt, dass Ihr Studien in Forschungsfeldern betreibt, die die Wahrhaftigkeit von [Root.Religion.GetRandomGodName] in Zweifel ziehen. Zweifellos sind derartige Gerüchte nur Verleumdungen und Ihr würdet nie so etwas tun. Falls doch, wäre ich bitter enttäuscht.\n\nIm Namen von [Root.Religion.GetRandomGodName],\n[From.GetTitledName];;Querido [Root.GetTitledName].\n Me han dicho que te dedicas a estudiar campos que niegan las verdades de [Root.Religion.GetRandomGodName]. Estoy seguro de que esos rumores son sólo calumnias y que nunca harías tal cosa. Pero si fuera cierto, sentiría una gran decepción. \n\nEn el nombre de [Root.Religion.GetRandomGodName],\n [From.GetTitledName];;;;;;;;;x
EVTOPTA_WoL_6152;The [From.GetTitle] should stay out of my business!;Je n'ai pas besoin qu'on se mêle de mes affaires !;Was gehen eine/n [From.GetTitle] meine Angelegenheiten an?;;¡El/la [From.GetTitle] no debería meterse en mis asuntos!;;;;;;;;;x
EVTOPTB_WoL_6152;The best answer to this is silence.;La meilleure réponse est encore de ne rien répondre.;Die beste Antwort auf diese Nachricht ist Schweigen.;;La mejor respuesta es el silencio.;;;;;;;;;x
EVTOPTC_WoL_6152;I must not challenge conventional wisdom.;Je ne contredirai pas la sagesse traditionnelle.;Ich darf an den akzeptierten Normen nicht rütteln.;;No debo desafiar la sabiduría convencional.;;;;;;;;;x
EVTDESC_WoL_6160;You studies of the celestial spheres are progressing well. You see movements and relationships that you had never dared guess at. It seems clear to you now that the laws that guide the movements of the stars must also be reflected on Earth in some way..;Votre étude des sphères célestes avance bien. Vous observez des mouvements et des interactions que vous n'auriez jamais osé soupçonner. Il semble évident que les lois qui régissent les mouvements des étoiles ont un impact sur la Terre. Reste à trouver de quelle manière...;Eure Erforschung der himmlischen Sphären macht gute Fortschritte. Ihr seht Bewegungen und Beziehungen, die Ihr Euch nie hättet träumen lassen. Es scheint für Euch offensichtlich zu sein, dass die Gesetze, die für die Bewegungen der Sterne gelten, sich auch in gewisser Weise auf die Erde auswirken.;;Tus estudios de las esferas celestes progresan bien. Ves movimientos y relaciones que nunca habías ni atrevido a adivinar. Ahora te parece claro que las leyes que dirigen los movimientos de las estrellas también deben reflejarse de alguna manera en la Tierra...;;;;;;;;;x
EVTOPTA_WoL_6160;And what is Earth?;Et qu'est-ce que la Terre ?;Und was ist die Erde?;;¿Y qué es la Tierra?;;;;;;;;;x
EVTDESC_WoL_6170;You are sure you have made a breakthrough in your studies. Yes, it cannot be otherwise. The Earth is round, and it revolves around the Sun. How little we know of the Universe!;Vous croyez ferme avoir accompli une percée dans vos études. Oui, c'est la seule explication possible. La Terre est ronde, et elle tourne autour du Soleil. Nous ne savons vraiment rien de l'Univers !;Ihr seid Euch sicher, dass Ihr bei Euren Forschungsarbeiten einen Durchbruch geschafft habt. Ja, es muss so sein. Die Erde ist rund und kreist um die Sonne. Wie wenig wir über das Universum wissen!;;Estás seguro/a de haber hecho un gran avance en tus estudios. Sí, no puede ser de otra manera. La Tierra es redonda y gira alrededor del Sol. ¡Que poco sabemos del Universo!;;;;;;;;;x
EVTOPTA_WoL_6170;I must publish my findings!;Je dois publier mes découvertes !;Ich muss meine Forschungsergebnisse veröffentlichen!;;¡Debo publicar mis descubrimientos!;;;;;;;;;x
EVTOPTB_WoL_6170;I will continue my studies in secret.;Je continuerai mes recherches en secret.;Ich setze meine Studien im Geheimen fort.;;Continuaré mis estudios en secreto.;;;;;;;;;x
EVTOPTC_WoL_6170;I will stop with this achievement.;Cette découverte me suffit, je n'irai pas plus loin !;Nach diesem Durchbruch werde ich meine Laufbahn beenden.;;Me detendré con este logro.;;;;;;;;;x
EVTOPTD_WoL_6170;No! This is [Root.Religion.GetRandomEvilGodName] speaking!;Non ! C'est [Root.Religion.GetRandomEvilGodName] qui te parle !;Nein! Dahinter steckt [Root.Religion.GetRandomEvilGodName]!;;¡No! ¡Es [Root.Religion.GetRandomEvilGodName] quien habla!;;;;;;;;;x
EVTDESC_WoL_6300;Observing the stars at night, you have begun to sense some irregular movements. You also notice that some stars seem to appear and disappear at odd times. You need to study this more...;En observant le ciel nocturne, vous commencez à noter quelques mouvements irréguliers. Vous remarquez également que certaines étoiles semblent apparaître et disparaître spontanément. Vous devez étudier davantage...;Während Ihr in der Nacht die Sterne beobachtet, fallen Euch unregelmäßige Bewegungen der Himmelskörper auf. Ihr bemerkt ebenfalls, dass manche Sterne zu merkwürdigen Zeiten auftauchen und wieder verschwinden. Ihr müsst dieses Phänomen näher untersuchen...;;Observando las estrellas por la noche, has comenzado a sentir algunos movimientos irregulares. También notará que algunas estrellas parecen aparecer y desaparecer en momentos extraños. Tienes que estudiar esto más...;;;;;;;;;x
EVTOPTA_WoL_6300;That star there disappears when I look directly at it.;Cette étoile vient de disparaître alors que j'étais en train de l'observer.;Jener Stern dort verschwindet, wenn ich ihn direkt beobachte.;;Esa estrella de allí desaparece cuando la miro directamente.;;;;;;;;;x
EVTDESC_WoL_6322;One morning, your [GetFromRelation] [From.GetTitledFirstName] comes to see you. [From.GetSheHeCap] says: 'I am worried. I have heard that you are spending late nights staring at the sky, speaking in odd riddles and entertaining heretical notions about the cosmos. I would ask that you stop, for your own sake.';Un matin, votre [GetFromRelation] [From.GetTitledFirstName] vient vous voir. [From.GetSheHeCap] déclare : 'Je m'inquiète pour vous. On m'a rapporté que vous passiez vos nuits à scruter le ciel, que vous teniez des propos énigmatiques et entreteniez des notions hérétiques au sujet du cosmos. Dans votre intérêt, je vous demande d'arrêter cela.';Eines Morgens erhaltet Ihr Besuch von [GetFromRelation] [From.GetTitledFirstName]. [From.GetSheHeCap] sagt: 'Ich mache mir Sorgen um Euch. Ich habe gehört, dass Ihr bis spät in die Nacht den Himmel anstarrt, in seltsamen Rätseln sprecht und ketzerische Ansichten über den Kosmos formuliert. Ich bitte Euch, damit aufzuhören, um Euer selbst willen.';;Una mañana, tu [GetFromRelation] [From.GetTitledFirstName] viene a verte. [From.GetSheHeCap] dice: “estoy preocupado/a. He oído que pasas las noches mirando al cielo, hablando en acertijos extraños, y contemplando nociones heréticas sobre el cosmos. Te pediría que lo dejes, por tu propio bien”.;;;;;;;;;x
EVTOPTA_WoL_6322;I am only admiring the beauty of the stars.;Je ne fais qu'admirer la beauté des étoiles.;Ich bewundere nur die Schönheit der Sterne.;;Sólo admiro la belleza de las estrellas.;;;;;;;;;x
EVTOPTB_WoL_6322;There are strange things out there and I need to see them!;Il se passe des choses étranges là-haut et je dois les voir !;Es gibt merkwürdige Dinge da draußen und ich muss sie zu Gesicht bekommen!;;¡Hay cosas extrañas ahí y tengo que verlas!;;;;;;;;;x
EVTOPTC_WoL_6322;What you heard are lies.;Ce qu'on vous a rapporté n'est que mensonge.;Man hat Euch Lügen erzählt.;;Lo que has oído son mentiras.;;;;;;;;;x
EVTDESC_WoL_6330;The studies you have conducted in your observatory have convinced you that there are many strange things beyond the known cosmos. There are few sources and no one to share knowledge with you, however. But you have heard of a strange old scholar in the Arabian Desert who is rumored to possess vast knowledge of the weird.;Les études que vous avez menées dans votre observatoire vous ont convaincu du grand nombre de choses étranges et inconnues dans le ciel. Cependant, les sources sont minces et vous ne trouvez personne pour échanger à ce sujet. Mais vous avez entendu parler d'un vieil érudit dans le désert d'Arabie, dont on dit qu'il posséderait de vastes connaissances sur les phénomènes étranges.;Die Studien in Eurem Observatorium haben Euch überzeugt, dass es jenseits des bekannten Kosmos viel Merkwürdiges gibt. Es gibt jedoch kaum Quellenmaterial und niemanden, mit dem Ihr Euer Wissen teilen könnt. Wie es heißt, soll es jedoch in der arabischen Wüste einen kauzigen alten Gelehrten geben, der großes Wissen über merkwürdige Phänomene besitzt.;;Los estudios que has llevado a cabo hasta ahora en el observatorio te han convencido que hay muchas cosas extrañas más allá del cosmos conocido. Existen pocas fuentes y pero no hay nadie que comparta  conocimientos contigo. Pero has oído que existe un extraño erudito en el Desierto de Arabia de quien se rumorea que posee vastos conocimientos de lo raro.;;;;;;;;;
EVTOPTA_WoL_6330;I will go and see him.;J'irai lui rendre visite.;Ich werde ihn besuchen.;;Iré a verle.;;;;;;;;;x
EVTOPTB_WoL_6330;No, this frightens me. I should stop.;Non, tout ceci m'effraie. Je devrais m'arrêter là.;Nein, das jagt mir Angst ein. Ich höre auf damit.;;No, esto me asusta. Debería dejarlo.;;;;;;;;;x
EVTTITLE_WoL_6331;The Necronomicon;Le Necronomicon;Das Necronomicon;;El Necronomicón;;;;;;;;;x
EVTDESC_WoL_6331;You arrive at the abode of the strange old scholar Ibrahim. After some persuasion, he invites you in. You speak at length, and he tells of you of the scholar Abdul the Mad, who knew many things of the strange spheres beyond and of talking beings that are not human. You find out that Abdul the Mad wrote a book called the Necronomicon, in which he recorded many strange and unholy truths. Ibrahim says that as he is impressed by your sincerity and desire for knowledge, he can sell you a copy of the book. He tells you to beware, however, as too much intense study of the Necronomicon is said to drive the reader insane...;Vous parvenez à la demeure de l'étrange érudit que l'on appelle Ibrahim. Vous le persuadez à vous faire entrer. Vous discutez longuement. Il vous parle d'un érudit du nom d'Abdul le Fou, qui connaissait bien des choses sur les étranges sphères de l'au-delà, et qui parlait d'êtres qui n'étaient pas hmains. Vous apprenez qu'Abdul le Fou a écrit un livre du nom de Necronomicon, dans lequel il a consigné un grand nombre de vérités étranges et impies. Ibrahim se déclare impressionné par votre sincérité et par votre soif de connaissance, et se dit prêt à vous vendre un exemplaire du livre en question. Il vous met cependant en garde : une étude trop poussée du Necronomicon peut rendre fou...;Ihr seid bei der Behausung des kauzigen alten Gelehrten Ibrahim angekommen. Dank Eurer Überredungskünste lädt er Euch in seine Wohnung ein. Ihr führt ein langes Gespräch, und er erzählt Euch von dem Gelehrten Abdul dem Irren, der viele Dinge über die seltsamen jenseitigen Sphären wusste und die sprechenden Wesen kannte, die nicht menschlichen Ursprungs sind. Ihr erfahrt, dass Abdul der Irre ein Buch namens Necronomicon verfasste, in dem er viele seltsame und gottlose Wahrheiten zu Papier brachte. Ibrahim sagt, dass Eure Aufrichtigkeit und Euer Streben nach Wissen ihn beeindrucken würden und er Euch ein Exemplar des Buches verkaufen könnte. Er warnt Euch jedoch, da es heißt, dass ein allzu intensives Studium des Necronomicons den Leser in den Wahnsinn treiben würde...;;Llegas a la morada del viejo erudito extraño Ibrahim. Tras cierta persuasión, te invita a pasar. Hablas con mucho detalle, y él te cuenta del erudito Abdul el Loco, quién sabía muchas cosas sobre las extrañas esferas de más allá y hablar con seres que no son humanos. Descubres que Abdul el Loco escribió un libro llamado el Necronomicón, en el cual registró muchas verdades extrañas y profanas. Ibrahim, diciendo estar impresionado por tu sinceridad y deseo de conocimiento, puede venderte una copia del libro. Pero te aconseja tener cuidado, pues el estudio intenso del Necronomicón puede volver loco a su lector.;;;;;;;;;x
EVTOPTA_WoL_6331;Yes, I must have it!;Oui, je dois le lire !;Ja, ich muss es haben!;;¡Sí, debo tenerlo!;;;;;;;;;x
EVTOPTB_WoL_6331;No, thanks.;Non, je vous remercie.;Nein, danke.;;No, gracias;;;;;;;;;x
EVTDESC_WoL_6336;Shortly after the death of your [GetFromRelation] [From.GetTitledFirstNameWithNick], you are brought a strange piece of news. It seems that [From.GetHerHis] library was raided, the only item stolen being a strange old book of Arabian origin. Two servants who were in the library at the time were found dead, though witnesses refused to describe the state of the bodies.;Peu de temps après la mort de votre [GetFromRelation] [From.GetTitledFirstNameWithNick], on vous fait part d'une étrange nouvelle. Il semble que sa bibliothèque a été pillée. Le seul livre dérobé est un vieux livre étrange d'origine arabe. Deux domestiques qui se trouvaient dans la bibliothèque au moment du vol ont été retrouvés morts. Cependant, les témoins ont refusé de décrire l'état dans lequel se trouvaient les corps.;Bald nach dem Tod von [GetFromRelation] [From.GetTitledFirstNameWithNick] erhaltet Ihr merkwürdige Nachrichten. Es scheint, dass in [From.GetHerHis] Bibliothek eingebrochen wurde und nur ein einziger Gegenstand gestohlen wurde, nämlich ein seltsames altes Buch arabischer Herkunft. Die zwei Bediensteten, die sich zu jener Zeit in der Bibliothek aufhielten, wurden tot aufgefunden, obwohl Augenzeugen sich weigerten, den Zustand der Leichen zu beschreiben.;;Poco después de la muerte de tu [GetFromRelation] [From.GetTitledFirstNameWithNick], te llega una extraña noticia. Parece que [From.GetHerHis] biblioteca fue allanada. Al parecer el único artículo robado siendo un extraño libro antiguo de origen árabe. Dos sirvientes que estaban entonces la biblioteca fueron encontrados muertos, aunque los testigos se negaron describir el estado de los cuerpos.;;;;;;;;;x
